"회계년도","소관명","회계명","계정명","분야명","부문명","프로그램명","단위사업명","세부사업명","경비구분","정부안금액(천원)","국회확정금액(천원)"
"2020","여성가족부","일반회계",,"사회복지","여성・가족・청소년","청소년정책및역량강화","청소년 생활환경 개선 및 폭력・가출예방","청소년 유해환경 개선 및 피해예방","주요사업비(기금사업비)","5955000","5955000"
"2020","여성가족부","일반회계",,"사회복지","여성・가족・청소년","청소년정책및역량강화","청소년 생활환경 개선 및 폭력・가출예방","청소년치료재활센터 건립","주요사업비(기금사업비)","8503000","8503000"
"2020","여성가족부","일반회계",,"사회복지","여성・가족・청소년","청소년정책및역량강화","청소년 체험활동기회확대","청소년 국제교류지원","주요사업비(기금사업비)","3935000","4935000"
"2020","여성가족부","일반회계",,"사회복지","여성・가족・청소년","청소년정책및역량강화","청소년 체험활동기회확대","청소년활동 지원","주요사업비(기금사업비)","3924000","3924000"
"2020","여성가족부","일반회계",,"사회복지","여성・가족・청소년","청소년정책및역량강화","청소년관련 산하기관 등 지원","지역청소년활동정책 진흥사업","주요사업비(기금사업비)","3501000","3501000"
"2020","여성가족부","일반회계",,"사회복지","여성・가족・청소년","청소년정책및역량강화","청소년관련 산하기관 등 지원","한국청소년상담복지개발원 운영지원","주요사업비(기금사업비)","7709000","8311000"
"2020","여성가족부","일반회계",,"사회복지","여성・가족・청소년","청소년정책및역량강화","청소년관련 산하기관 등 지원","한국청소년활동진흥원 운영지원","주요사업비(기금사업비)","32348000","34967000"
"2020","여성가족부","일반회계",,"사회복지","여성・가족・청소년","청소년정책및역량강화","청소년수련시설 건립","국립청소년수련시설 건립","주요사업비(기금사업비)","24232000","24232000"
"2020","여성가족부","일반회계",,"사회복지","여성・가족・청소년","청소년정책및역량강화","청소년정책 기반강화","여성청소년 보건위생물품 지원","주요사업비(기금사업비)","6503000","6503000"
"2020","여성가족부","일반회계",,"사회복지","여성・가족・청소년","청소년정책및역량강화","청소년정책 기반강화","청소년정책 기반강화","주요사업비(기금사업비)","1147000","1147000"
"2020","여성가족부","청소년육성기금",,"사회복지","여성・가족・청소년","기금간거래(전출금)","복권기금 전출(청소년육성기금)","복권기금 전출","주요사업비(기금사업비)","3500000","3500000"
"2020","여성가족부","청소년육성기금",,"사회복지","여성・가족・청소년","여성・아동인권보호및가족지원","아동・청소년 성보호 활동","아동・청소년 성범죄 예방교육 및 피해자 치료재활","주요사업비(기금사업비)","5568000","5568000"
"2020","여성가족부","청소년육성기금",,"사회복지","여성・가족・청소년","여성가족부행정지원","청소년육성기금 기금운영비","기금관리비","기본경비(경상운영비)","40000","40000"
"2020","여성가족부","청소년육성기금",,"사회복지","여성・가족・청소년","여유자금운용","여유자금운용(청소년육성기금)","비통화금융기관 예치금","주요사업비(기금사업비)","25279000","24779000"
"2020","여성가족부","청소년육성기금",,"사회복지","여성・가족・청소년","청소년정책및역량강화","청소년 사회안전망구축","청소년 사회안전망구축","주요사업비(기금사업비)","63011000","63011000"
"2020","여성가족부","청소년육성기금",,"사회복지","여성・가족・청소년","청소년정책및역량강화","청소년 사회안전망구축","청소년쉼터 운영지원","주요사업비(기금사업비)","24396000","24396000"
"2020","여성가족부","청소년육성기금",,"사회복지","여성・가족・청소년","청소년정책및역량강화","청소년 사회안전망구축","청소년치료재활센터 운영","주요사업비(기금사업비)","6287000","6287000"
"2020","여성가족부","청소년육성기금",,"사회복지","여성・가족・청소년","청소년정책및역량강화","청소년 유해환경대응능력제고","매체활용능력증진 및 역기능해소","주요사업비(기금사업비)","2029000","2029000"
"2020","여성가족부","청소년육성기금",,"사회복지","여성・가족・청소년","청소년정책및역량강화","청소년시설 및 단체지원","청소년수련시설 운영지원","주요사업비(기금사업비)","6478000","6478000"
"2020","여성가족부","청소년육성기금",,"사회복지","여성・가족・청소년","청소년정책및역량강화","청소년참여 및 활동 지원","청소년 참여지원","주요사업비(기금사업비)","2520000","3020000"
"2020","여성가족부","청소년육성기금",,"사회복지","여성・가족・청소년","청소년정책및역량강화","청소년참여 및 활동 지원","청소년방과후활동 지원","주요사업비(기금사업비)","25106000","25106000"

