"회계년도","소관명","회계명","계정명","분야명","부문명","프로그램명","단위사업명","세부사업명","경비구분","정부안금액(천원)","국회확정금액(천원)"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성가족부행정지원","기본경비","여성정책기본경비","기본경비(경상운영비)","176764","176764"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성가족부행정지원","기본경비","여성정책인건비성경비","기본경비(경상운영비)","24679","24679"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성가족부행정지원","기본경비","인건비성공익근무요원","기본경비(경상운영비)","6050","6050"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성가족부행정지원","기본경비","전산경비","기본경비(경상운영비)","339091","339091"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성가족부행정지원","기본경비","정책홍보관리기본경비","기본경비(경상운영비)","784031","784031"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성가족부행정지원","기본경비","정책홍보관리인건비성경비","기본경비(경상운영비)","86892","86892"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성가족부행정지원","보육・가족및여성정책국민의식개선","보육・가족및여성정책국민의식개선","주요사업비(기금사업비)","1800000","1800000"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성가족부행정지원","여성네크워크추진","사이버여성네트워크","주요사업비(기금사업비)","244600","244600"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성가족부행정지원","여성네크워크추진","정보화운영경비","주요사업비(기금사업비)","68038","68038"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성가족부행정지원","여성행정혁신","혁신과제추진및혁신능력개발","주요사업비(기금사업비)","143813","143813"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성가족부행정지원","인건비","인건비","인건비(기금인건비)","10120016","10120016"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성가족부행정지원","정보화추진(정보화)","위민넷운영","주요사업비(기금사업비)","1096000","1096000"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성가족부행정지원","정보화추진(정보화)","행정정보화추진","주요사업비(기금사업비)","1438000","1438000"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성권익증진","가정폭력・성폭력방지및피해자보호(예산)","가정폭력・성폭력방지및피해자지원(보조)","주요사업비(기금사업비)","12962737","13152737"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성권익증진","가정폭력・성폭력방지및피해자보호(예산)","가정폭력・성폭력보호시스템구축","주요사업비(기금사업비)","1946670","1946670"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성권익증진","가정폭력・성폭력방지및피해자보호(예산)","성희롱예방체계강화","주요사업비(기금사업비)","100139","100139"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성권익증진","가정폭력・성폭력방지및피해자보호(예산)","폭력피해여성주거지원사업(보조)","주요사업비(기금사업비)","393100","393100"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성권익증진","성매매방지및피해여성지원(예산)","성매매예방및교육","주요사업비(기금사업비)","130000","130000"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성권익증진","성매매방지및피해여성지원(예산)","성매매피해여성보호및지원(보조)","주요사업비(기금사업비)","7156372","7156372"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성권익증진","성매매방지및피해여성지원(예산)","성매매피해자구조지원(보조)","주요사업비(기금사업비)","1638000","1638000"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성권익증진","성매매방지및피해여성지원(예산)","외국인성매매피해여성보호","주요사업비(기금사업비)","94620","94620"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성권익증진","일본군위안부피해자지원","일본군위안부피해자기념사업","주요사업비(기금사업비)","600000","600000"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성권익증진","일본군위안부피해자지원","일본군위안부피해자생활안정","주요사업비(기금사업비)","1562924","1562924"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성권익증진","취약계층여성지원(예산)","여성장애인리더DB운영관리","주요사업비(기금사업비)","25444","25444"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성권익증진","취약계층여성지원(예산)","여성장애인사회참여확대지원(보조)","주요사업비(기금사업비)","352000","352000"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성권익증진","취약계층여성지원(예산)","여성장애인사회참여확대지원사업관리","주요사업비(기금사업비)","50000","50000"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성정책및인력개발","경력단절여성을위한IT온라인교육","경력단절여성을위한IT온라인교육(보조)","주요사업비(기금사업비)","100000","100000"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성정책및인력개발","국내협력네트워크강화","대외협력강화","주요사업비(기금사업비)","102133","102133"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성정책및인력개발","국내협력네트워크강화","여성단체공동협력","주요사업비(기금사업비)","2098984","2098984"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성정책및인력개발","양성평등문화확산","남녀평등의식확산","주요사업비(기금사업비)","299241","299241"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성정책및인력개발","양성평등문화확산","여성주간","주요사업비(기금사업비)","209873","209873"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성정책및인력개발","여성사전시관","여성사전시관","주요사업비(기금사업비)","379870","379870"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성정책및인력개발","여성연수원건립","여성연수원건립(보조)","주요사업비(기금사업비)","1000000","1000000"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성정책및인력개발","여성인력개발및활용(예산)","여성인적자원개발시스템구축","주요사업비(기금사업비)","300000","300000"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성정책및인력개발","여성인력개발및활용(예산)","지역여성인적자원개발활성화","주요사업비(기금사업비)","49980","49980"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성정책및인력개발","여성인력개발및활용(예산)","지역여성인적자원개발활성화지원(보조)","주요사업비(기금사업비)","328000","328000"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성정책및인력개발","여성일자리창출지원","여성고용기회확대","주요사업비(기금사업비)","99980","99980"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성정책및인력개발","여성일자리창출지원","여성직업훈련및취업지원","주요사업비(기금사업비)","3819133","3819133"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성정책및인력개발","여성정책협의및평가","여성정책평가체계구축","주요사업비(기금사업비)","1151081","1151081"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성정책및인력개발","여성정책협의및평가","여성정책협의","주요사업비(기금사업비)","112109","112109"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성정책및인력개발","정책연구개발사업(R&D)","정책연구개발사업","주요사업비(기금사업비)","475000","475000"
"2008","여성가족부","일반회계",,"사회복지","보육・가족및여성","여성정책및인력개발","한국양성평등교육진흥원지원(예산)","한국양성평등교육진흥원지원","주요사업비(기금사업비)","2800000","2800000"
